2019-06-30 22:16:01 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ WARN ] [ ParameterDataTypeReader.java :92(apply)]  Trying to infer dataType org.springframework.ui.ModelMap
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: listUsingGET_8
2019-06-30 22:16:01 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: addUsingPOST_4
2019-06-30 22:16:01 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: addUsingGET_4
2019-06-30 22:16:01 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: ajaxListUsingGET_7
2019-06-30 22:16:01 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: ajaxListUsingPOST_7
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: batchDeleteUsingPOST_6
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: deleteUsingPOST_7
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ CachingOperationNameGenerator.java :40(startingWith)]  Generating unique operation named: listUsingGET_9
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
2019-06-30 22:16:01 [ INFO ] [ SizeAnnotationPlugin.java :52(apply)]  searching for @size: false
